Pitch,Loudness,Brightness,Noisiness,Sample
253.502506,-21.461174,773.05612,0.553399,6_3
269.698378,-18.979327,832.974773,0.579745,6_3
219.859084,-20.726133,831.784006,0.580928,6_3
281.428932,-23.256531,883.954949,0.589116,6_3
284.583658,-21.320037,687.95687,0.538849,6_3
229.843601,-23.518446,718.391702,0.555346,6_3
223.915768,-24.548497,779.886633,0.556773,6_3
395.374653,-16.529927,799.552675,0.52833,6_3
392.216676,-15.603386,755.332248,0.509526,6_3
392.656967,-18.704294,812.36203,0.525277,6_3
391.153785,-20.796216,858.014256,0.545908,6_3
391.064071,-20.838459,775.021797,0.530103,6_3
303.607354,-20.229882,964.353775,0.617812,6_3
222.767143,-20.790685,773.695869,0.565299,6_3
221.375258,-18.937976,735.679927,0.519643,6_3
237.349838,-22.34107,772.105082,0.558537,6_3
220.807963,-20.422791,735.689387,0.518593,6_3
499.526952,-19.190742,952.72853,0.620441,6_3
241.673133,-19.16259,827.46133,0.589789,6_3
506.83765,-17.612267,750.338252,0.553596,6_3
272.402181,-21.215378,835.494919,0.590203,6_3
258.087827,-20.770977,815.69907,0.573134,6_3
241.95,-21.184801,779.144867,0.576685,6_3
391.337331,-17.603159,922.923671,0.617778,6_3
396.40116,-17.846067,872.221884,0.601702,6_3
393.138882,-17.484852,857.907546,0.576927,6_3
383.120188,-18.220178,868.081957,0.601411,6_3
234.535886,-21.87136,972.005412,0.62558,6_3
391.514265,-21.325204,970.909782,0.605021,6_3
224.483399,-21.041584,896.367667,0.597935,6_3
389.227955,-21.957093,907.468158,0.616337,6_3
226.281646,-23.236747,989.444727,0.607821,6_3
395.943369,-22.719801,901.553887,0.593138,6_3
230.016992,-17.731157,881.819743,0.584431,6_3
265.901413,-22.205333,994.038623,0.606436,6_3
228.296488,-20.776139,894.198249,0.575151,6_3
288.600145,-18.500002,814.133491,0.521583,6_3
332.082578,-22.284029,888.750785,0.57409,6_3
449.246961,-23.894552,845.596226,0.562188,6_3
327.522391,-21.896392,844.972168,0.593277,6_3
216.250068,-16.885747,794.434245,0.542666,6_3
330.732729,-18.458334,777.384318,0.548125,6_3
215.789289,-18.214651,761.970735,0.513124,6_3
325.701562,-19.248527,783.201741,0.531539,6_3
217.506012,-18.873831,720.693173,0.505064,6_3
321.670688,-19.111878,708.655052,0.529879,6_3
324.70267,-20.017513,732.135726,0.52354,6_3
216.262896,-18.779349,682.202406,0.501847,6_3
324.608033,-20.305902,765.854135,0.529629,6_3
330.557549,-21.889822,833.534293,0.571889,6_3
324.690387,-23.319663,790.352923,0.545801,6_3
325.131638,-24.631312,782.423788,0.549917,6_3
221.347988,-23.989722,746.266755,0.542492,6_3
330.16783,-24.839917,821.779006,0.545084,6_3
337.403858,-25.623937,810.614169,0.555622,6_3
321.742116,-26.053846,789.659592,0.568004,6_3
321.131253,-20.171314,791.975529,0.536031,6_3
220.348513,-17.969847,688.194972,0.519415,6_3
336.623147,-20.414299,828.838733,0.5603,6_3
220.38893,-21.74566,741.139138,0.533735,6_3
331.046059,-26.186041,890.576094,0.583317,6_3
223.210103,-24.436085,885.788859,0.559965,6_3
328.273191,-24.367451,834.241305,0.580352,6_3
333.836674,-24.326726,797.551135,0.570616,6_3
314.627328,-25.840204,852.01253,0.589979,6_3
328.316749,-26.498744,886.170888,0.587308,6_3
330.677694,-26.962755,887.556032,0.5987,6_3
289.444668,-28.587268,981.469556,0.601736,6_3
323.090298,-27.613099,876.201452,0.585503,6_3
327.461311,-28.116366,880.437632,0.590069,6_3
528.442889,-20.402777,862.700189,0.565521,6_3
263.277757,-21.610569,789.576224,0.578597,6_3
267.795413,-23.775572,782.875353,0.550812,6_3
276.207465,-25.138966,785.060845,0.566098,6_3
262.774677,-23.108261,727.68876,0.547783,6_3
262.615594,-24.032276,736.358829,0.563933,6_3
588.182556,-18.958045,804.600113,0.573227,6_3
595.043847,-16.661014,835.100272,0.509177,6_3
297.278416,-19.165975,905.520347,0.534725,6_3
296.88796,-20.156676,906.83262,0.5357,6_3
264.901684,-24.439287,905.731342,0.573216,6_3
293.462231,-25.737461,873.027246,0.598522,6_3
335.688911,-17.938337,854.259111,0.545858,6_3
216.237004,-18.312142,807.877218,0.541105,6_3
329.613537,-19.111364,834.848093,0.549659,6_3
403.30903,-20.169164,853.73798,0.534172,6_3
324.447034,-21.616718,790.678917,0.553371,6_3
334.981569,-23.568684,826.790878,0.567743,6_3
241.107907,-24.982431,829.728546,0.565006,6_3
296.529276,-25.422282,850.373623,0.55899,6_3
328.008775,-26.788593,910.630448,0.561097,6_3
334.36033,-26.015134,883.540608,0.556442,6_3
234.087758,-26.189432,829.500212,0.549614,6_3
263.336234,-23.37969,793.549741,0.554351,6_3
222.646357,-25.104432,763.895771,0.526361,6_3
225.006752,-24.581197,773.393078,0.527582,6_3
222.989536,-25.198154,810.922825,0.533249,6_3
323.541952,-25.339751,744.810689,0.511514,6_3
335.022139,-25.699405,699.998927,0.521833,6_3
317.467139,-26.029096,758.245095,0.52512,6_3
328.999623,-23.366915,837.543593,0.588554,6_3
329.095883,-22.787604,790.243491,0.574789,6_3
330.965814,-24.766663,822.321915,0.580355,6_3
228.389726,-25.235165,876.257087,0.566761,6_3
327.836092,-26.292659,856.852271,0.576905,6_3
263.596585,-28.475484,910.685067,0.607233,6_3
333.684379,-28.88775,931.082084,0.607576,6_3
324.024369,-28.497844,910.577344,0.588075,6_3
331.817849,-20.483945,794.312256,0.582075,6_3
328.490357,-20.82881,793.250584,0.562478,6_3
221.943074,-23.511754,819.326635,0.571961,6_3
321.062269,-23.403832,812.481651,0.543778,6_3
338.47753,-25.175293,829.76545,0.570466,6_3
330.034279,-24.435746,823.630125,0.539975,6_3
330.847842,-26.559921,773.479129,0.586416,6_3
296.696949,-20.674859,833.856093,0.551824,6_3
297.640381,-21.865284,791.542573,0.544554,6_3
293.696576,-22.037902,740.877789,0.526661,6_3
297.878688,-21.582731,767.259279,0.513868,6_3
292.421017,-24.27203,724.397129,0.554041,6_3
219.508116,-23.665339,711.736336,0.559912,6_3
296.238085,-22.489632,900.449071,0.620614,6_3
592.484141,-16.901812,852.202412,0.536727,6_3
584.821527,-17.996573,765.124398,0.531333,6_3
596.617961,-16.640754,810.654841,0.50037,6_3
598.217673,-18.54295,786.219046,0.499357,6_3
593.793577,-20.166578,811.118554,0.5428,6_3
595.506287,-18.017959,739.742797,0.476647,6_3
300.535434,-22.88121,833.902244,0.545493,6_3
260.704168,-18.731061,811.766814,0.56361,6_3
258.028978,-20.9921,792.29408,0.528031,6_3
271.389878,-21.560749,752.141101,0.547374,6_3
266.269494,-21.774883,776.651094,0.533291,6_3
264.086092,-22.478907,732.040354,0.516983,6_3
260.93879,-21.782775,625.776336,0.523791,6_3
259.841335,-21.577787,744.120297,0.561732,6_3
261.129107,-20.957389,767.981756,0.541809,6_3
260.099172,-20.585224,738.963347,0.526243,6_3
225.666505,-20.585125,716.260095,0.506043,6_3
390.525261,-22.226799,748.090449,0.52155,6_3
221.977242,-24.045339,681.997514,0.535072,6_3
297.370742,-21.859922,816.953944,0.591999,6_3
291.498675,-27.135988,742.711183,0.583052,6_3
292.37864,-25.682949,720.205273,0.559118,6_3
462.751524,-25.83444,762.070225,0.563591,6_3
293.829597,-26.688706,752.070697,0.555305,6_3
436.824233,-26.208802,770.77863,0.569697,6_3
298.054985,-26.253123,841.605544,0.605833,6_3
217.590493,-26.502379,839.140052,0.601817,6_3
253.973744,-19.506606,806.034854,0.558984,6_3
787.761216,-19.721416,804.418429,0.558669,6_3
249.395515,-23.411981,808.609784,0.582563,6_3
292.168546,-24.20661,778.359104,0.573132,6_3
277.523739,-22.918778,720.12805,0.575528,6_3
270.574387,-23.737999,784.731831,0.544877,6_3
292.303721,-23.855336,797.185023,0.567104,6_3
263.422455,-21.460405,738.868533,0.524085,6_3
215.996834,-23.958765,765.990748,0.522954,6_3
392.508173,-24.33834,776.612955,0.529452,6_3
407.40796,-25.05722,763.785466,0.556609,6_3
290.615128,-23.959982,661.223047,0.522096,6_3
290.062448,-24.906878,607.328132,0.520133,6_3
347.517827,-25.039665,594.764578,0.503415,6_3
294.117719,-24.222441,690.765127,0.528273,6_3
292.649305,-24.374335,663.578652,0.502235,6_3
300.593146,-27.308654,698.502484,0.523799,6_3
258.841269,-25.206144,634.043835,0.494115,6_3
256.301228,-25.365643,648.967612,0.511927,6_3
296.64598,-27.683661,711.789112,0.539456,6_3
291.893762,-27.548971,658.953319,0.528597,6_3
250.911539,-30.057878,932.433518,0.599664,6_3
244.524768,-26.312694,733.324846,0.560647,6_3
297.484604,-26.094138,704.887775,0.553454,6_3
292.637326,-27.830028,824.270116,0.549437,6_3
245.787555,-26.517692,706.701653,0.538363,6_3
245.386091,-27.839509,715.551045,0.546546,6_3
256.245311,-24.832883,626.05279,0.500394,6_3
299.385441,-22.514596,750.316676,0.545213,6_3
293.994062,-24.062789,727.845547,0.551171,6_3
299.055513,-22.937972,700.165839,0.498107,6_3
290.525956,-23.63358,659.394285,0.514655,6_3
298.490421,-24.2842,646.909901,0.517943,6_3
398.150788,-21.499438,827.439984,0.594209,6_3
391.347934,-20.46666,755.217317,0.570067,6_3
390.053057,-27.65217,846.100997,0.57349,6_3
300.848056,-20.370345,777.075609,0.585698,6_3
391.970367,-22.865686,720.695098,0.550148,6_3
219.327094,-22.544028,738.189469,0.52027,6_3
271.325182,-19.465454,881.276353,0.610846,6_3
499.22964,-22.016317,888.299843,0.617224,6_3
223.223207,-21.740522,874.735277,0.610803,6_3
250.00841,-24.461508,1025.532616,0.648551,6_3
498.505135,-22.015174,848.036754,0.58185,6_3
252.62393,-22.846008,842.632496,0.571174,6_3
241.949732,-24.165923,834.597648,0.575828,6_3
252.006931,-22.523895,787.39446,0.558412,6_3
294.012419,-19.244566,863.650938,0.600604,6_3
293.507398,-19.895268,828.430825,0.600318,6_3
432.827591,-22.367149,770.189368,0.547357,6_3
262.375631,-21.916534,753.008279,0.545925,6_3
392.045833,-16.272324,764.816542,0.555788,6_3
390.021079,-15.768208,757.410927,0.530055,6_3
395.76588,-19.133876,835.578625,0.568513,6_3
394.502558,-18.222688,805.096808,0.554144,6_3
395.26238,-20.611987,784.279618,0.544497,6_3
392.666914,-20.522114,832.389856,0.595401,6_3
263.124602,-25.036241,916.984211,0.606876,6_3
344.562506,-23.308165,837.293858,0.590621,6_3
348.07813,-23.624663,826.987704,0.580173,6_3
243.830995,-26.964957,1040.055641,0.634059,7
291.892898,-29.902258,1250.214636,0.688916,7
296.769983,-29.799925,1276.309748,0.718205,7
293.497462,-26.03702,1015.793515,0.629487,7
302.807786,-28.592097,933.376392,0.630094,7
266.885447,-28.648926,1205.317306,0.687968,7
261.471988,-28.175073,985.266316,0.656762,7
261.161701,-23.952035,966.000776,0.600573,7
253.314445,-28.392611,921.326767,0.608209,7
252.262131,-31.304576,1182.997089,0.68156,7
545.098607,-28.018472,923.928844,0.620196,7
260.235909,-27.840849,1162.140626,0.67823,7
260.248774,-24.351371,1049.788291,0.637361,7
224.928411,-25.754599,927.066979,0.622026,7
265.854687,-24.812163,891.264109,0.60742,7
268.093614,-26.645411,850.446482,0.614195,7
298.159751,-25.618214,1085.305865,0.652117,7
222.108325,-25.440371,1102.424994,0.652771,7
291.957354,-21.651243,1180.600438,0.670211,7
294.320465,-26.212135,1103.53518,0.666209,7
266.624106,-27.101614,848.77884,0.613398,7
293.859685,-26.466338,891.194133,0.605902,7
256.129923,-28.794031,991.70674,0.660169,7
393.687186,-24.526159,1055.102362,0.663308,7
389.869702,-26.886378,1028.008236,0.653874,7
283.835727,-29.357846,1261.640177,0.710658,7
318.269127,-32.12482,1181.519916,0.707911,7
289.920784,-29.78179,1244.53327,0.712081,7
391.935975,-28.689607,1297.666818,0.698329,7
393.058918,-28.506457,1116.97496,0.670572,7
351.217603,-23.858866,1526.107415,0.716493,7
347.241524,-22.386327,1186.426233,0.653086,7
348.038616,-26.862152,1226.847147,0.680607,7
358.684035,-23.581067,1311.997227,0.663139,7
341.944955,-29.273057,1099.436232,0.652582,7
358.533513,-31.83132,1058.913001,0.657447,7
349.17941,-25.018653,1269.588215,0.640218,7
346.699229,-28.39279,1205.911115,0.675075,7
344.214966,-28.161265,1350.862144,0.694138,7
342.530543,-32.022703,1236.692263,0.698599,7
348.891678,-32.926941,1192.842064,0.685613,7
332.50891,-24.612381,1293.187058,0.671086,7
331.89586,-26.312427,1240.698749,0.665834,7
323.680384,-24.566786,917.609789,0.589061,7
330.317157,-24.720832,1351.091433,0.669512,7
330.919189,-24.389089,1399.607896,0.685925,7
337.663504,-28.636625,1238.879971,0.669474,7
335.747491,-29.692547,1080.221276,0.619915,7
336.251653,-30.995405,1126.661,0.655681,7
337.348322,-30.81585,1219.019882,0.69288,7
217.612769,-33.096791,1366.656443,0.71655,7
326.705236,-28.773534,1113.359654,0.668948,7
329.907346,-30.001979,1427.833037,0.691103,7
307.624025,-23.234148,1186.812731,0.645045,7
306.459022,-24.49639,1255.354461,0.656932,7
315.934074,-26.58628,1334.726562,0.71457,7
310.516314,-27.552933,1229.246306,0.673031,7
309.48895,-28.90876,1101.563982,0.6761,7
312.456933,-24.682056,1266.794525,0.702039,7
310.081352,-30.413819,1353.8128,0.731345,7
313.714049,-27.035893,1059.365756,0.651761,7
331.225611,-30.71435,1222.921162,0.723422,7
240.769698,-29.116034,1137.75141,0.698727,7
262.50835,-27.205067,1216.479305,0.679324,7
237.816855,-28.387223,1252.285182,0.722122,7
311.09017,-28.490015,1039.750715,0.667341,7
292.40512,-24.362636,1308.188873,0.690424,7
295.310656,-23.295656,907.167055,0.599593,7
327.260169,-27.825761,1168.194911,0.666951,7
329.202899,-25.157256,1196.809905,0.682336,7
250.48139,-26.95468,1401.233765,0.728288,7
398.076966,-28.949663,1371.514275,0.701157,7
346.193619,-24.765984,1024.956139,0.66329,7
284.896598,-25.896782,1329.408818,0.700126,7
333.153854,-23.887311,1136.803436,0.645526,7
337.914991,-26.984768,1110.706766,0.683766,7
250.411005,-25.1805,1196.684091,0.671928,7
283.202315,-24.327028,1096.124951,0.641904,7
348.366676,-20.216916,1352.120471,0.7044,7
275.302421,-20.453144,1234.236198,0.666803,7
296.896747,-20.61707,1071.44105,0.649366,7
234.032448,-23.644207,1175.638281,0.686926,7
289.549802,-23.20319,1115.291453,0.681158,7
290.816184,-25.555331,1208.731911,0.69675,7
296.768191,-22.216791,1139.528335,0.679601,7
292.39341,-22.942919,1316.802409,0.704804,7
290.245644,-24.762564,1210.219941,0.689445,7
297.345344,-25.743552,1060.972418,0.677397,7
350.601067,-20.545906,938.391356,0.628491,7
264.277053,-21.978548,1177.83144,0.706106,7
220.190335,-21.476802,1179.186098,0.691216,7
263.78026,-26.606507,1037.745149,0.681019,7
295.54789,-21.84702,1259.76129,0.71048,7
300.872753,-22.144593,1462.765881,0.738074,7
2836.67761,-22.929301,1661.828315,0.776849,7
265.686413,-22.921182,1235.154012,0.715613,7
3179.775254,-26.870784,2305.451414,0.842926,7
3146.454608,-22.147828,2090.059658,0.811904,7
233.363306,-24.754889,1744.60978,0.800455,7
297.914681,-20.142288,1668.501444,0.753612,7
290.075302,-23.684673,1413.094335,0.750777,7
3321.606669,-22.508246,2291.794403,0.845681,7
2794.884231,-23.853746,1967.16869,0.811603,7
261.079914,-20.377591,1700.512847,0.780251,7
3148.039422,-19.285978,2061.189794,0.819813,7
234.592905,-22.383843,1190.937285,0.709246,7
316.915479,-20.372218,1187.056657,0.700469,7
393.350507,-23.854381,1426.281127,0.75337,7
274.321371,-19.594753,1725.976425,0.788105,7
327.283295,-20.183301,1602.881131,0.747068,7
255.748822,-23.008928,1472.443997,0.756888,7
321.124485,-22.842043,1370.940102,0.735664,7
225.785127,-24.031651,1417.566077,0.738538,7
347.621563,-23.10904,1222.279722,0.70725,7
233.844999,-24.097025,1696.543794,0.755445,7
3147.788614,-17.680834,1988.026465,0.791438,7
261.90912,-20.992432,1341.169495,0.727338,7
390.05012,-20.857501,1432.960226,0.73369,7
350.892534,-17.967942,1119.209202,0.689012,7
312.211493,-19.382891,1061.475367,0.679651,7
315.374879,-22.432386,1583.620318,0.762495,7
262.516478,-25.729086,1512.450889,0.757266,7
290.960627,-21.089215,1577.855229,0.760831,7
295.132937,-16.777164,1329.891697,0.691837,7
289.433772,-18.888922,1561.437364,0.749534,7
250.248009,-19.092011,1715.465208,0.786732,7
262.761943,-20.123936,1490.470984,0.748885,7
318.06874,-19.588127,1967.925683,0.794514,7
239.350483,-18.977303,1826.065214,0.787354,7
302.541042,-18.978646,1419.749405,0.743456,7
324.17181,-15.503596,1643.769809,0.756572,7
289.944387,-17.105357,1701.415878,0.767897,7
258.200008,-18.782415,1769.617754,0.780648,7
344.514156,-18.479829,1394.394764,0.716382,7
354.962458,-21.144611,1694.782681,0.765886,7
2572.376001,-19.736531,1777.499255,0.773928,7
231.631251,-18.913148,1662.795633,0.767732,7
3490.162986,-12.226852,2672.750675,0.848797,8
2660.513131,-10.24341,2409.695413,0.819535,8
2679.083819,-11.529756,3192.035167,0.834487,8
2672.300365,-11.999806,2750.375277,0.852241,8
2679.333782,-10.746403,2430.509902,0.827433,8
2671.363798,-15.354039,3073.424975,0.861538,8
2671.444815,-9.0566,2273.720469,0.804993,8
2638.226777,-9.08217,1878.814506,0.771282,8
3113.209866,-13.330456,2353.130639,0.824479,8
439.860522,-8.760418,1847.852211,0.744704,8
3117.46995,-15.563116,2249.126956,0.81712,8
3144.31007,-15.123868,2274.122898,0.83471,8
524.161966,-14.007224,1847.194854,0.780022,8
345.720579,-11.021826,1596.6768,0.764621,8
266.110003,-12.444803,1526.459858,0.751872,8
350.817299,-10.843283,1647.651987,0.779632,8
2627.3332,-11.704136,2105.033354,0.807386,8
2667.474846,-9.311756,2649.441648,0.829154,8
2667.294399,-9.862127,2159.787118,0.816686,8
2659.879322,-11.215465,2204.508575,0.810591,8
2668.652101,-10.158697,2061.221952,0.802738,8
2669.191561,-12.569978,2600.171955,0.846015,8
263.069595,-13.364092,2158.621528,0.82224,8
523.027129,-8.332876,1722.704634,0.776386,8
3142.12988,-12.476901,2183.122307,0.824376,8
3146.225446,-13.226642,2353.529273,0.826992,8
2667.875219,-11.37323,2077.329473,0.818052,8
2676.505776,-10.18338,2235.199532,0.820788,8
2662.883016,-12.58033,2088.986653,0.810658,8
2691.122354,-13.524787,2411.15301,0.84118,8
2660.161901,-10.493155,1892.774664,0.801967,8
2671.77114,-10.48572,1853.590615,0.800929,8
2667.085752,-9.962296,1991.098068,0.796874,8
2674.712417,-9.95144,2277.143098,0.821663,8
2665.182978,-10.006646,2093.490914,0.807877,8
2674.834836,-9.874918,2082.430586,0.788842,8
700.693496,-13.001547,2464.39874,0.818046,8
523.936507,-10.917683,2051.810615,0.797594,8
520.813322,-10.386913,2041.172682,0.77161,8
533.96067,-10.233299,1814.044974,0.762165,8
704.800062,-31.876625,1659.028504,0.691366,9
231.698842,-32.739114,575.123043,0.492081,9
269.500815,-11.032751,584.274974,0.469604,9
263.467117,-12.925943,561.979572,0.478111,9
262.49555,-11.683045,532.642968,0.438299,9
250.833627,-12.122653,495.413117,0.397165,9
264.224848,-14.66758,496.266136,0.429815,9
257.48147,-14.823725,487.262455,0.432903,9
261.878824,-15.456441,513.027374,0.441717,9
230.490272,-16.134546,504.246026,0.443137,9
218.048312,-16.305065,499.249194,0.437453,9
412.863511,-16.761459,449.772826,0.405569,9
652.936636,-17.414756,453.004464,0.417901,9
451.839796,-17.5617,454.986103,0.420059,9
297.46228,-8.054157,699.365971,0.461165,9
299.513456,-10.216436,701.849969,0.447894,9
349.135252,-10.303446,642.422202,0.428064,9
279.328086,-13.08926,697.633182,0.477825,9
297.496107,-13.754098,700.787514,0.44482,9
305.845508,-17.175932,685.997327,0.470918,9
301.649969,-18.567904,650.302175,0.486209,9
295.837843,-19.428524,626.254285,0.486864,9
295.313763,-19.624458,602.715761,0.494395,9
278.547026,-22.379641,634.925734,0.522885,9
346.837161,-23.505048,646.281584,0.513324,9
244.832817,-21.862181,905.103586,0.59428,9
787.098477,-8.246628,855.709471,0.536381,9
262.665636,-6.45292,736.092066,0.483049,9
397.835847,-9.273903,827.082585,0.505551,9
787.239487,-9.783597,756.215584,0.496477,9
263.268267,-11.470097,750.908685,0.502885,9
393.689986,-12.024408,744.403513,0.493833,9
226.164631,-15.049064,706.738608,0.478787,9
330.89088,-15.63801,702.014784,0.488944,9
229.640968,-18.514667,637.91471,0.505836,9
320.471705,-20.151092,632.669008,0.511451,9
223.961643,-15.321139,570.758948,0.482091,9
412.249614,-10.077451,799.566725,0.569508,9
430.630452,-6.843809,724.34288,0.479468,9
413.351114,-7.675249,739.867135,0.476831,9
412.836434,-9.125728,655.174636,0.460397,9
425.571672,-10.972598,611.468386,0.470343,9
414.281728,-12.750075,596.908841,0.469087,9
414.155698,-13.303601,596.381495,0.467856,9
415.285078,-15.946256,604.849358,0.481718,9
827.42166,-15.263978,580.097605,0.457715,9
414.816178,-17.058085,549.767583,0.467052,9
421.549866,-18.242465,549.840109,0.477354,9
429.192294,-20.538792,559.370446,0.487152,9
412.135657,-20.580114,548.074013,0.483615,9
402.906647,-8.829361,827.604817,0.526829,9
782.373615,-8.84611,722.1054,0.493789,9
780.381622,-8.129875,700.763315,0.464366,9
390.464259,-10.28377,629.283645,0.435639,9
783.888062,-10.868186,604.058911,0.468325,9
394.20057,-13.71025,647.749442,0.495952,9
783.522467,-12.364455,622.580437,0.476213,9
392.155817,-16.391474,773.894239,0.524626,9
789.117549,-13.453041,607.932444,0.477166,9
398.292292,-13.455464,586.127497,0.470658,9
787.531458,-14.830349,562.425596,0.464135,9
777.652297,-15.349546,564.634254,0.470985,9
783.662433,-16.701957,695.79351,0.497126,9
784.600643,-16.72403,719.688846,0.479935,9
785.354856,-16.455673,696.508593,0.480211,9
399.470629,-17.488659,660.925039,0.47336,9
395.211014,-17.958071,632.781788,0.487187,9
784.496633,-18.656833,659.13362,0.47777,9
390.086289,-18.645346,633.095067,0.486855,9
260.268351,-8.912192,592.194979,0.434171,9
264.619342,-17.685761,458.118974,0.400137,9
382.614889,-16.44066,560.356856,0.425653,9
277.607885,-12.835836,554.015899,0.401395,9
276.289918,-13.490196,542.600615,0.392169,9
257.879591,-15.937552,506.834292,0.41595,9
275.93195,-14.277597,484.692971,0.38827,9
279.773052,-16.283232,503.130898,0.411127,9
279.682525,-15.975033,473.109849,0.397115,9
276.283625,-15.267513,478.300234,0.376234,9
279.811475,-17.508105,493.195087,0.398181,9
284.309091,-17.173504,459.789612,0.371576,9
419.408966,-17.636828,477.963294,0.373598,9
237.179599,-19.637908,473.421384,0.409854,9
278.54337,-20.243996,463.796531,0.405465,9
279.184625,-20.939365,470.666417,0.402129,9
280.206751,-20.587977,467.415165,0.39169,9
278.779894,-22.095793,505.934689,0.43021,9
223.805967,-23.194386,474.56842,0.425268,9
276.315228,-23.490588,509.818812,0.437487,9
278.80082,-24.896514,460.453403,0.419505,9
398.302103,-26.411378,475.88686,0.433116,9
397.263067,-27.783393,472.921594,0.448327,9
391.319124,-25.91715,450.936465,0.415265,9
387.270494,-26.729106,458.979416,0.412713,9
412.771466,-28.392943,483.720544,0.442841,9
398.54417,-26.86083,457.672688,0.414388,9
275.304095,-28.249306,481.836901,0.430778,9
410.307473,-29.979883,481.91395,0.45371,9
826.212513,-9.925898,852.838024,0.43279,9
825.132093,-11.309717,897.106151,0.3897,9
825.319707,-12.562939,863.206569,0.402177,9
824.566001,-17.396996,818.300071,0.442909,9
408.790206,-17.968447,866.426973,0.420604,9
827.064725,-17.974005,839.291803,0.437675,9
826.048048,-20.289519,873.179465,0.455741,9
828.939941,-24.842708,787.817399,0.49201,9
826.62559,-24.992219,808.841,0.497137,9
826.078897,-24.358944,794.478345,0.461208,9
409.181845,-25.247148,770.839916,0.480867,9
827.828576,-26.544788,839.567716,0.49476,9
414.916032,-26.721422,790.6979,0.492388,9
826.485889,-26.662145,808.708993,0.48989,9
413.969941,-23.893728,647.663911,0.490252,9
273.700474,-19.533373,574.518136,0.446166,9
236.592203,-21.329966,699.795429,0.448455,9
273.755742,-22.116674,681.727735,0.467071,9
273.402603,-23.080643,651.686441,0.472452,9
284.379062,-22.30815,638.818647,0.495225,9
804.494427,-10.549857,754.585085,0.502646,9
389.845271,-9.774709,724.455998,0.454431,9
782.882857,-10.304256,669.013763,0.465326,9
392.463616,-10.468513,671.002073,0.439036,9
225.237689,-14.771377,713.447534,0.464832,9
395.611387,-15.339785,696.146182,0.478996,9
393.202292,-15.576108,705.016254,0.462004,9
262.001767,-16.489941,711.625464,0.489499,9
393.755096,-17.140457,686.351576,0.480169,9
316.451617,-18.416216,695.491288,0.475314,9
783.204638,-19.005936,710.890195,0.47941,9
227.132174,-20.993721,676.686116,0.491014,9
777.794387,-21.064027,689.922891,0.480452,9
230.154835,-22.566232,689.420518,0.501093,9
784.206775,-22.05856,709.415151,0.497853,9
262.394206,-21.427358,675.473997,0.481119,9
392.35918,-21.356238,677.175106,0.472007,9
235.149126,-15.325271,717.657881,0.483585,9
234.853772,-18.417701,637.712683,0.452622,9
466.764735,-13.907693,989.641965,0.560621,9
473.90672,-11.768237,786.514203,0.526272,9
472.712668,-15.770517,782.990028,0.523017,9
471.851933,-14.575044,708.627246,0.488088,9
473.408321,-16.084926,734.552934,0.504305,9
230.389571,-14.639626,652.723429,0.463276,9
472.154933,-15.565535,684.425055,0.478474,9
472.272236,-16.508651,717.578931,0.494709,9
518.363143,-7.054628,710.318761,0.467789,9
526.011046,-8.704835,595.392158,0.420965,9
631.437336,-7.69464,676.066256,0.447532,9
628.264257,-9.735634,668.441965,0.446155,9
629.036692,-12.54388,635.558556,0.457112,9
314.541374,-13.91402,675.770493,0.465224,9
623.506331,-16.439136,658.081947,0.449297,9
627.805557,-17.227589,666.005881,0.443091,9
309.119407,-15.75568,658.023888,0.436761,9
310.861904,-19.164401,646.029452,0.467499,9
412.440364,-18.136389,612.817179,0.480336,9
280.199746,-9.407865,643.148658,0.484186,9
696.589341,-12.394237,699.233297,0.491264,9
278.253729,-19.47233,681.039235,0.532751,9
346.389086,-14.611427,624.856946,0.481292,9
216.793682,-13.729926,615.709072,0.487149,9
220.7342,-15.299044,632.221841,0.487431,9
219.916896,-15.173693,645.177156,0.517312,9
220.855701,-18.520826,594.368822,0.489682,9
229.402568,-18.503823,632.176819,0.483859,9
230.467991,-18.569271,633.215579,0.478228,9
355.976015,-19.168552,663.259849,0.470468,9
227.343501,-22.493761,680.012391,0.488176,9
346.969302,-11.376671,502.736034,0.36488,9
345.965414,-14.591822,512.013877,0.378004,9
346.853338,-15.461223,530.268722,0.373134,9
345.812714,-16.751317,540.519861,0.359884,9
350.557074,-17.605683,566.399758,0.395974,9
344.486164,-15.709303,532.689086,0.355521,9
352.143499,-18.464107,562.310748,0.384213,9
350.155037,-19.833813,587.961577,0.401355,9
342.009592,-21.383595,573.909768,0.402002,9
349.757381,-24.061219,623.737935,0.449821,9
296.960005,-6.675954,810.004316,0.52529,9
295.425357,-7.185755,795.882932,0.499208,9
297.48332,-7.180736,760.839614,0.469482,9
302.027703,-9.349041,734.354608,0.482555,9
228.182802,-9.546355,734.621553,0.487738,9
232.979194,-11.906151,762.463916,0.462813,9
298.110836,-14.024552,795.675572,0.501901,9
300.810023,-13.316192,759.258542,0.48781,9
302.832693,-17.104677,775.096704,0.534452,9
311.240852,-18.545924,711.153277,0.487223,9
297.2442,-18.751215,694.484768,0.488056,9
302.219438,-19.435233,695.932888,0.514207,9
470.021017,-20.799918,704.983203,0.519346,9
223.826229,-20.708171,683.858993,0.523235,9
305.244876,-21.011248,727.243752,0.524033,9
294.351027,-21.690666,748.000386,0.514584,9
